185,"It has been several years since I last used a spare tire.  And then, bang, last Saturday, blow out on my minivan.  I hit something out on the freeway, never saw what it was.  My wife (now ex) used AAA and other ""road service"" (USAA insurance) several times, and the average wait was 1 to 2 hours."
186,"Henry, I am with you.  No spare tire is a hot button issue.  Last blow out I had was at night, on a holiday, in the middle of nowhere.  At least with the donut on I could get to a hotel, then next day find a tire store.  The tire was shredded so yeah, no can of fix a flat was helping."
187,I noticed the lack of a spare tire on my test drive of the CPO 2015 TLX last weekend. I'm very much on the fence about this issue.
188,the plastic insert should pop out.  I know for sure in the ILX it did.
189,"Almost everything about the TLX seems to be significantly higher in quality than an Accord, and often that higher quality comes with some added weight. I assume some designers several years ago said, more or less: here's a way we can save c.40 pounds all at once. And how many people really change their own tires at this point?"
190,"Keep the comparison review of the Accord/TLX/CR-V coming!   Speaking of which, do you find the TLX to be significantly quieter than the Accord and how so?  I do believe you can run regular gas without damage in the TLX without too much performance degradation...if Premium gas is recommended and not required."
191,"Premium is recommended in my RDX too, but runs fine on regular.  The engine is identical best as I can tell to the Pilot, Accord, etc.  I think it even has the same code designation.  Same compression ratio, even same power output.  The TLX, not sure how much different it is than the Accord motor.  Odds are it is fine on regular but might cut performance slightly but only at higher revs."
192,"with tires, it is not just a matter of not wanting to change your own.  You can still call AAA.  The difference is, if you have a spare, they put it on and you are on your way.  No spare, and you are riding in the front seat of a tow truck, or standing on the side of the road waiting for an Uber, while you hope that the tow truck drops your car someplace that can find a tire right away.  Just hope you don't get a flat when they are closed!"
193,"My wife's car doesn't have a spare..  or, the one before this one..     Since 2013, no issues."
194,"Yes, the TLX is quieter than our 2013 and 2016 Accords. This is esp. noticeable over slightly rougher pavement where we got a fair amount of tire/road noise in the Accords. This is muted with the TLX. Starting in 2018 Honda has started using some of the noise reduction engineering adapted from the TLX for the Accord. My guess is that there will probably still be a difference with the TLX even compared to the new generation of Accord, but not as much."
195,"I am planning to stop at the Acura dealer Saturday afternoon, for their ""summer event"".  Free lunch and a test drive, what's not to love?  Will give the wife a chance to scope and (and hopefully drive) an RDX, and will also spend some time in a TLX too (won't need to drive that one)."
196,"That new 2019 RDX really is a knock out. But you'll pay a lot at this point for one, unless you're getting the base model. One big advantage of the TLX, as I know I've already said in some detail, is that you can potentially lease one for significantly less than a comparable Accord."
197,No spare in the i3 or 2er; the ti has a spare that has never been used in the 23 years I've owned the car.
198,"oh, we would not be buying one now.  Just deciding if we want to put it on the wish list and plan around it.  I would be quite happy with a much more affordable TLX too."
199,"My worst tire changing experience was on my 2000 F250 diesel, the one I used to pull the 5th wheel travel trailer.  I was cruising down Interstate 10 and the right rear tire just let go.  This was well out in the country, on the approach to the Brazos River bridge, actually.  The break down lane was small, and the dropoff was pretty steep.   That F250 was very big, and very heavy, and it came with a tiny bottle jack.  I wasn’t really sure it was going to lift the truck, but it did.  Precarious is a word that comes to mind for that huge truck perched in the air on that tiny bottle jack."
200,"Yeah, stuff like this is why I'm never going to bother with changing a tire ever again."
201,I would prefer not to either.  The AAA guy can do that.  Just have to have the tire on hand to put on!
202,"I'll just live on the wild side when it comes to spare tires (or lack) and see what happens. No doubt I'll let you know and cry uncle if somehow disaster strikes.  But my guess is that the odds of a flat are low on the roads I drive. My second guess is that if I get one the fix-a-flat might work to get me to the gas station. My third guess is that even if a AAA tow truck has to take me to the gas station I'll be ok with it, since I've done that before a few times and it's not a big deal imho. Other things being equal I'd take a spare, but given how much I like almost everything else about the TLX I doubt I'll miss it much. Again, we'll see. I might end up eating my words...."
203,Interesting link from KBB that popped up in my online reading this AM. Long-term evaluation notes about their TLX:
204,"I'm not about to argue against what you're saying, basically I agree with you.  But...  what exactly does that say about anyone who buys a used Mercedes or BMW or Audi or  ..."
205,"All but two of my 11 BMWs were purchased used, and only four were CPO cars. I always pay them off within 2-3 years and keep them for 8-10 years at a minimum. So far I have no regrets on any of my purchases- although the E90 328i was not exactly exciting and was offloaded to my son. As a point of comparison my Mazdaspeed 3 needed several repairs under warranty and I eventually needed to replace most of the suspension components, but like my BMWs, the pleasure the car gave me outweighed those issues."
